customer_id,age,gender,income_annual,employment_years,employment_status,credit_score,num_credit_accounts,num_hard_inquiries,late_payments_2yr,debt_existing,loan_amount,loan_purpose,loan_term_months,interest_rate,loan_grade,home_ownership,state,application_date,defaulted
FIN-000803,21,Male,130375.0,6,Employed,366.0,6,5,2,14658,73574,Medical,12,25.16,C,Own,CA,2020-09-24,1
FIN-000804,44,Female,37665.0,27,Employed,829.0,11,0,3,23392,65313,Debt Consolidation,12,21.55,B,Other,NY,2020-09-24,0
FIN-000805,65,Male,116636.0,1,Employed,668.0,8,4,1,17527,37961,Education,36,15.6,E,Own,CA,2020-09-25,0
FIN-000806,39,Female,129391.0,33,Employed,560.0,2,5,7,29676,36562,Home Improvement,48,22.2,D,Mortgage,MI,2020-09-25,0
FIN-000807,52,Female,28187.0,2,Employed,502.0,1,5,3,16781,31065,Car,60,20.72,A,Mortgage,IL,2020-09-25,1
FIN-000808,50,Female,84989.0,0,Employed,709.0,9,5,1,645,37084,Education,12,25.96,C,Rent,CA,2020-09-26,0
FIN-000809,21,Female,45784.0,30,Unemployed,379.0,2,0,4,31940,56038,Vacation,60,10.69,C,Own,NC,2020-09-26,1
FIN-000810,52,Female,69454.0,22,Employed,412.0,8,5,3,12700,25957,Business,60,7.3,A,Rent,OH,2020-09-26,1
FIN-000811,40,Female,164877.0,19,Self-Employed,436.0,5,5,1,23990,73116,Medical,48,15.55,C,Mortgage,GA,2020-09-27,1
FIN-000812,41,Female,61715.0,15,Employed,488.0,2,3,7,20516,67278,Home Improvement,36,12.99,A,Mortgage,NC,2020-09-27,1
FIN-000813,39,Female,73411.0,31,Unemployed,576.0,5,0,6,18618,37454,Vacation,60,27.41,D,Own,MI,2020-09-27,0
FIN-000814,50,Male,140451.0,16,Employed,402.0,9,5,7,10964,58796,Medical,36,4.68,B,Mortgage,GA,2020-09-28,1
FIN-000815,48,Female,62186.0,17,Retired,,6,6,3,31853,16277,Business,12,26.43,A,Mortgage,NY,2020-09-28,1
FIN-000816,52,Male,93111.0,3,Employed,472.0,3,4,7,31190,71411,Business,48,26.94,A,Own,OH,2020-09-28,1
FIN-000817,50,Female,127729.0,34,Retired,630.0,8,5,2,1962,65069,Car,24,5.7,C,Own,OH,2020-09-29,0
FIN-000818,43,Male,48093.0,22,Self-Employed,490.0,1,1,3,49961,71732,Medical,48,25.4,A,Rent,OH,2020-09-29,0
FIN-000819,47,Male,94625.0,14,Employed,524.0,9,7,5,39241,56861,Business,24,15.56,E,Own,GA,2020-09-29,1
FIN-000820,57,Male,42474.0,12,Retired,622.0,9,7,3,40251,54487,Education,72,22.5,A,Own,FL,2020-09-30,0
FIN-000821,46,Male,28154.0,13,Employed,807.0,4,0,1,4415,46184,Business,12,6.36,D,Mortgage,PA,2020-09-30,0
FIN-000822,23,Male,173136.0,13,Self-Employed,847.0,8,7,7,48616,28398,Business,36,26.95,C,Own,TX,2020-09-30,0
FIN-000823,51,Female,180470.0,4,Unemployed,433.0,11,3,7,31545,33517,Education,12,18.78,E,Mortgage,OH,2020-10-01,1
FIN-000824,22,Female,121666.0,21,Employed,336.0,11,4,3,8705,71783,Home Improvement,48,25.62,B,Mortgage,NC,2020-10-01,0
FIN-000825,30,Male,194941.0,27,Employed,392.0,3,2,4,29766,29564,Car,24,20.31,A,Mortgage,IL,2020-10-01,1
FIN-000826,58,Male,29646.0,3,Employed,,6,1,0,10704,12111,Car,72,17.12,C,Mortgage,FL,2020-10-02,1
FIN-000827,39,Female,79671.0,28,Self-Employed,482.0,10,1,2,32119,25973,Debt Consolidation,24,8.55,D,Own,TX,2020-10-02,0
FIN-000828,51,Male,136700.0,34,Unemployed,758.0,10,7,5,28671,5310,Vacation,48,8.68,B,Mortgage,OH,2020-10-02,0
FIN-000829,49,Female,45391.0,19,Self-Employed,708.0,8,1,6,21203,22988,Debt Consolidation,48,15.61,A,Other,TX,2020-10-03,0
FIN-000830,45,Male,179894.0,34,Employed,506.0,11,7,1,16391,27043,Education,12,24.96,B,Mortgage,TX,2020-10-03,1
FIN-000831,52,Female,134059.0,34,Unemployed,544.0,9,4,6,26579,58134,Business,60,7.21,B,Rent,NC,2020-10-03,1
FIN-000832,37,Male,57872.0,19,Retired,632.0,8,0,6,12451,60326,Medical,24,27.96,B,Rent,TX,2020-10-04,0
FIN-000833,65,Male,95048.0,1,Employed,824.0,9,0,7,24516,22381,Business,48,25.08,C,Rent,MI,2020-10-04,0
FIN-000834,69,Female,180412.0,17,Employed,593.0,4,5,3,45836,38264,Business,12,13.73,D,Rent,NY,2020-10-04,0
FIN-000835,43,Male,101605.0,29,Employed,572.0,10,7,3,31077,27069,Medical,60,10.45,F,Own,NY,2020-10-05,0
FIN-000836,38,Other,134610.0,28,Unemployed,678.0,1,7,3,10320,47964,Home Improvement,36,26.17,A,Mortgage,TX,2020-10-05,0
FIN-000837,31,Female,134559.0,21,Employed,325.0,7,5,7,45976,71734,Car,48,7.4,C,Rent,MI,2020-10-05,1
FIN-000838,40,Female,155574.0,28,Unemployed,843.0,11,0,2,19330,10910,Education,60,12.66,B,Mortgage,NY,2020-10-06,0
FIN-000839,33,Other,117772.0,9,Retired,390.0,10,6,5,22120,76020,Medical,36,6.47,B,Own,NC,2020-10-06,1
FIN-000840,44,Male,68020.0,19,Employed,775.0,4,7,0,34612,51165,Debt Consolidation,72,26.91,C,Mortgage,NY,2020-10-06,0
FIN-000841,63,Female,109543.0,15,Employed,487.0,1,7,4,48025,71112,Education,36,19.01,D,Mortgage,IL,2020-10-07,1
FIN-000842,40,Male,40971.0,5,Employed,494.0,3,5,5,31790,37821,Home Improvement,12,12.4,F,Rent,OH,2020-10-07,1
FIN-000843,62,Female,26037.0,16,Employed,833.0,7,6,4,40327,49392,Education,24,10.97,D,Mortgage,CA,2020-10-07,1
FIN-000844,48,Female,127596.0,5,Employed,384.0,11,0,6,22070,53603,Medical,48,14.94,A,Rent,CA,2020-10-08,1
FIN-000845,55,Male,178433.0,21,Self-Employed,376.0,3,7,5,19449,37996,Vacation,60,6.65,B,Mortgage,MI,2020-10-08,1
FIN-000846,41,Male,34466.0,17,Employed,629.0,1,1,1,9294,71520,Home Improvement,72,25.4,D,Own,TX,2020-10-08,0
FIN-000847,26,Female,29627.0,31,Retired,682.0,7,2,0,32256,30044,Business,72,16.51,C,Own,CA,2020-10-09,0
FIN-000848,27,Female,172665.0,27,Employed,732.0,8,1,0,33447,47809,Debt Consolidation,36,21.54,B,Mortgage,CA,2020-10-09,0
FIN-000849,49,Female,71697.0,9,Employed,676.0,5,6,2,7190,38299,Debt Consolidation,72,9.99,C,Own,MI,2020-10-09,0
FIN-000850,43,Female,43149.0,21,Unemployed,640.0,6,5,7,38115,67647,Medical,24,16.34,E,Own,FL,2020-10-10,0
FIN-000851,25,Male,36737.0,27,Employed,476.0,3,2,5,45493,78564,Home Improvement,36,9.46,D,Mortgage,MI,2020-10-10,1
FIN-000852,42,Female,87854.0,14,Employed,725.0,5,7,3,11561,37857,Debt Consolidation,48,23.68,C,Rent,NY,2020-10-10,0
FIN-000853,29,Female,196559.0,28,Self-Employed,723.0,3,2,0,20431,43503,Home Improvement,48,22.72,F,Own,CA,2020-10-11,0
FIN-000854,52,Male,45314.0,6,Unemployed,473.0,2,0,5,29617,70217,Education,72,7.98,D,Mortgage,NY,2020-10-11,1
FIN-000855,30,Male,55287.0,33,Employed,705.0,7,3,3,13571,30982,Vacation,12,6.25,A,Rent,CA,2020-10-11,0
FIN-000856,66,Female,181523.0,31,Employed,381.0,10,4,2,43783,71828,Car,48,23.87,A,Mortgage,NY,2020-10-12,0
FIN-000857,63,Female,90963.0,1,Retired,320.0,11,3,6,31395,58262,Car,48,7.08,C,Mortgage,FL,2020-10-12,1
FIN-000858,69,Male,188443.0,25,Employed,697.0,7,2,6,9,28880,Car,48,17.39,B,Rent,GA,2020-10-12,0
FIN-000859,48,Female,175702.0,10,Employed,629.0,8,3,5,48755,12559,Debt Consolidation,24,17.06,D,Rent,NY,2020-10-13,0
FIN-000860,31,Female,53667.0,24,Self-Employed,524.0,1,5,5,45213,41549,Medical,60,9.27,E,Rent,NY,2020-10-13,1
FIN-000861,27,Other,112214.0,18,Employed,701.0,2,2,1,15203,40159,Car,60,18.4,B,Mortgage,NC,2020-10-13,0
FIN-000862,50,Male,45099.0,19,Employed,737.0,2,1,5,43791,55370,Business,72,16.31,D,Other,NC,2020-10-14,0
FIN-000863,63,Female,117170.0,32,Employed,571.0,3,5,1,5321,64289,Vacation,48,16.47,C,Own,PA,2020-10-14,0
FIN-000864,65,Male,97604.0,16,Unemployed,579.0,7,1,3,10378,7252,Medical,60,12.95,B,Other,MI,2020-10-14,0
FIN-000865,58,Female,102635.0,29,Unemployed,522.0,7,5,7,48847,14866,Vacation,72,24.2,D,Rent,FL,2020-10-15,1
FIN-000866,54,Male,189170.0,17,Employed,808.0,7,0,6,7506,42997,Car,48,6.48,C,Mortgage,MI,2020-10-15,0
FIN-000867,66,Female,178945.0,31,Employed,641.0,1,6,7,10219,12553,Education,60,14.81,C,Mortgage,IL,2020-10-15,0
FIN-000868,48,Male,174630.0,3,Self-Employed,341.0,2,5,3,29955,37831,Vacation,60,10.61,A,Rent,NC,2020-10-16,1
FIN-000869,52,Female,50518.0,31,Employed,475.0,8,4,6,34224,72323,Car,72,24.44,C,Mortgage,CA,2020-10-16,1
FIN-000870,36,Male,72763.0,18,Employed,544.0,9,7,6,32811,49810,Medical,36,9.79,B,Mortgage,OH,2020-10-16,1
FIN-000871,59,Male,79172.0,2,Employed,552.0,10,1,0,40094,63719,Debt Consolidation,72,22.53,C,Rent,OH,2020-10-17,0
FIN-000872,21,Male,154822.0,27,Employed,573.0,7,5,2,28769,16726,Vacation,24,18.87,B,Own,MI,2020-10-17,0
FIN-000873,54,Male,162953.0,5,Employed,633.0,1,4,7,10086,74451,Business,36,25.06,C,Rent,CA,2020-10-17,0
FIN-000874,61,Female,170678.0,16,Employed,310.0,4,7,1,28357,52423,Education,36,18.45,A,Rent,CA,2020-10-18,0
FIN-000875,43,Male,36819.0,4,Employed,451.0,10,7,6,40544,5092,Medical,60,17.58,A,Rent,NC,2020-10-18,1
FIN-000876,40,Male,112013.0,18,Self-Employed,488.0,8,0,0,26862,34995,Home Improvement,12,23.33,A,Own,OH,2020-10-18,0
FIN-000877,38,Male,179827.0,34,Employed,510.0,5,5,7,18955,67957,Car,12,17.72,D,Own,FL,2020-10-19,1
FIN-000878,38,Female,45811.0,21,Self-Employed,396.0,1,6,4,47660,6677,Education,24,24.35,A,Rent,NC,2020-10-19,1
FIN-000879,62,Male,57697.0,23,Employed,638.0,7,4,0,8200,26892,Debt Consolidation,48,5.66,D,Own,IL,2020-10-19,0
FIN-000880,60,Male,81196.0,9,Employed,346.0,6,6,3,5632,27114,Vacation,60,16.14,A,Rent,NY,2020-10-20,0
FIN-000881,41,Female,133100.0,1,Employed,,9,5,4,13700,41632,Home Improvement,24,23.6,C,Rent,TX,2020-10-20,1
FIN-000882,28,Female,169416.0,27,Employed,374.0,4,1,7,34630,32057,Vacation,36,24.44,D,Own,NC,2020-10-20,1
FIN-000883,54,Female,40656.0,16,Self-Employed,553.0,4,7,0,19509,67565,Car,60,24.1,B,Rent,FL,2020-10-21,0
FIN-000884,31,Male,177454.0,5,Self-Employed,469.0,8,1,5,4711,65753,Education,36,18.7,A,Own,OH,2020-10-21,1
FIN-000885,63,Male,182103.0,4,Employed,445.0,4,3,2,30871,49031,Business,24,27.86,B,Mortgage,CA,2020-10-21,1
FIN-000886,63,Female,80574.0,6,Self-Employed,332.0,3,3,1,2457,55049,Medical,12,8.76,C,Mortgage,NC,2020-10-22,0
FIN-000887,30,Female,77529.0,31,Employed,814.0,7,5,5,11196,65275,Vacation,24,8.6,B,Rent,NC,2020-10-22,0
FIN-000888,28,Female,152566.0,3,Unemployed,556.0,5,3,4,12839,52881,Car,72,5.27,C,Rent,MI,2020-10-22,0
FIN-000889,67,Male,169435.0,20,Unemployed,425.0,9,5,6,39467,57865,Education,60,27.75,A,Own,PA,2020-10-23,1
FIN-000890,28,Female,172884.0,31,Employed,412.0,5,7,2,13167,55684,Car,60,12.68,C,Mortgage,PA,2020-10-23,0
FIN-000891,39,Female,171509.0,17,Employed,641.0,9,7,6,8459,60687,Business,48,22.41,C,Mortgage,PA,2020-10-23,0
FIN-000892,21,Female,126741.0,32,Self-Employed,347.0,6,5,0,7157,61438,Education,12,5.9,A,Mortgage,IL,2020-10-24,0
FIN-000893,23,Female,116060.0,13,Employed,663.0,6,6,5,44821,62314,Medical,60,11.52,D,Mortgage,CA,2020-10-24,0
FIN-000894,64,Male,27160.0,5,Retired,697.0,11,4,3,2714,55503,Car,12,19.16,E,Rent,FL,2020-10-24,0
FIN-000895,52,Female,192415.0,10,Self-Employed,494.0,6,1,7,20930,35740,Vacation,60,16.83,A,Other,MI,2020-10-25,1
FIN-000896,68,Female,43593.0,19,Self-Employed,620.0,7,7,3,27217,51176,Education,12,9.38,D,Own,CA,2020-10-25,0
FIN-000897,36,Female,151356.0,28,Employed,437.0,11,0,2,40132,15030,Vacation,72,15.35,B,Rent,IL,2020-10-25,0
FIN-000898,50,Female,199155.0,34,Employed,654.0,4,2,3,31117,12051,Home Improvement,24,7.06,C,Rent,FL,2020-10-26,0
FIN-000899,69,Female,188923.0,15,Employed,369.0,4,1,1,15256,61010,Debt Consolidation,12,17.25,B,Other,GA,2020-10-26,1
FIN-000900,48,Female,40378.0,6,Employed,782.0,9,7,7,44766,15589,Business,36,6.78,E,Own,CA,2020-10-26,0
FIN-000901,48,Female,159563.0,30,Employed,358.0,7,3,6,9583,16395,Education,72,19.44,B,Rent,GA,2020-10-27,1
FIN-000902,36,Male,85500.0,5,Retired,688.0,11,5,2,23925,17833,Vacation,24,8.15,D,Rent,GA,2020-10-27,0
FIN-000903,61,Female,86436.0,28,Employed,650.0,10,3,7,42042,71134,Education,60,17.36,D,Rent,CA,2020-10-27,0
FIN-000904,53,Female,21459.0,26,Unemployed,638.0,6,4,2,24869,23428,Education,60,7.53,A,Mortgage,NC,2020-10-28,0
FIN-000905,45,Male,164752.0,1,Unemployed,735.0,1,3,3,12271,21642,Car,48,13.92,A,Mortgage,NC,2020-10-28,0
FIN-000906,38,Male,39305.0,21,Unemployed,749.0,7,4,2,2835,45771,Business,72,12.77,D,Rent,PA,2020-10-28,0
FIN-000907,46,Male,186373.0,8,Employed,676.0,6,0,0,8013,15097,Debt Consolidation,36,22.28,B,Mortgage,CA,2020-10-29,0
FIN-000908,26,Male,183764.0,10,Employed,690.0,4,5,4,13239,28426,Business,72,19.57,E,Mortgage,OH,2020-10-29,0
FIN-000909,58,Female,190419.0,15,Employed,780.0,8,3,5,29540,71333,Car,48,26.52,E,Mortgage,OH,2020-10-29,0
FIN-000910,64,Male,168261.0,12,Retired,413.0,7,4,4,36973,48463,Vacation,72,26.16,C,Mortgage,NC,2020-10-30,1
FIN-000911,23,Female,158667.0,17,Unemployed,471.0,8,3,7,46621,76249,Education,24,21.54,C,Mortgage,CA,2020-10-30,1
FIN-000912,63,Male,84370.0,24,Employed,317.0,9,4,6,2154,45079,Business,48,22.61,A,Own,GA,2020-10-30,1
FIN-000913,26,Male,21921.0,32,Employed,534.0,1,6,5,21492,25404,Education,24,19.19,E,Mortgage,GA,2020-10-31,1
FIN-000914,34,Female,123276.0,9,Employed,609.0,3,5,3,43304,76447,Debt Consolidation,48,20.75,A,Mortgage,OH,2020-10-31,0
FIN-000915,38,Female,22387.0,29,Employed,580.0,2,5,7,3923,8954,Home Improvement,12,19.0,B,Own,PA,2020-10-31,1
FIN-000916,36,Male,96266.0,0,Unemployed,495.0,3,1,1,31558,74848,Car,24,11.83,B,Rent,CA,2020-11-01,0
FIN-000917,44,Other,100366.0,32,Unemployed,414.0,11,4,1,42814,60331,Home Improvement,24,12.74,F,Mortgage,MI,2020-11-01,0
FIN-000918,33,Male,24825.0,14,Self-Employed,696.0,11,2,3,22468,60931,Business,12,18.01,A,Rent,GA,2020-11-01,0
FIN-000919,21,Male,25282.0,28,Self-Employed,717.0,2,0,6,40030,23440,Education,12,21.42,E,Own,IL,2020-11-02,1
FIN-000920,58,Female,164941.0,1,Employed,583.0,11,1,3,36636,63407,Vacation,36,14.04,C,Rent,FL,2020-11-02,0
FIN-000921,34,Male,35451.0,10,Employed,627.0,6,0,2,3790,35898,Vacation,12,7.85,A,Other,IL,2020-11-02,0
FIN-000922,37,Female,168977.0,33,Unemployed,640.0,9,1,1,43992,51720,Education,48,15.3,D,Mortgage,IL,2020-11-03,0
FIN-000923,33,Female,153770.0,18,Unemployed,520.0,2,3,7,25420,50428,Medical,12,27.13,A,Mortgage,MI,2020-11-03,1
FIN-000924,33,Male,171068.0,1,Employed,308.0,4,4,4,32215,20427,Medical,12,9.53,B,Rent,NY,2020-11-03,1
FIN-000925,29,Female,167964.0,19,Employed,381.0,5,3,3,1273,27169,Home Improvement,24,19.75,D,Rent,FL,2020-11-04,0
FIN-000926,26,Male,68068.0,30,Employed,593.0,5,0,6,26680,50419,Medical,24,27.59,A,Own,FL,2020-11-04,0
FIN-000927,26,Female,91726.0,3,Unemployed,674.0,1,5,7,43927,56065,Vacation,72,13.34,B,Rent,GA,2020-11-04,0
FIN-000928,50,Male,98702.0,28,Employed,833.0,6,7,6,12434,72487,Business,12,25.37,B,Mortgage,IL,2020-11-05,0
FIN-000929,57,Female,135962.0,29,Self-Employed,714.0,5,0,4,46096,79501,Debt Consolidation,36,24.8,C,Rent,PA,2020-11-05,0
FIN-000930,66,Female,180761.0,12,Employed,398.0,6,1,5,47471,13985,Business,24,12.47,D,Mortgage,MI,2020-11-05,1
FIN-000931,34,Male,51604.0,14,Unemployed,681.0,4,0,4,9404,37641,Home Improvement,48,6.82,B,Mortgage,TX,2020-11-06,0
FIN-000932,24,Female,,19,Employed,803.0,11,7,6,40579,27897,Business,72,8.7,B,Own,NC,2020-11-06,0
FIN-000933,54,Female,89457.0,33,Employed,746.0,6,4,1,10487,50652,Medical,48,13.1,B,Mortgage,GA,2020-11-06,0
FIN-000934,22,Female,114527.0,27,Employed,643.0,9,0,5,10389,10973,Medical,12,27.04,B,Other,GA,2020-11-07,0
FIN-000935,37,Female,168315.0,19,Employed,724.0,1,3,7,29385,78250,Debt Consolidation,12,10.95,C,Rent,MI,2020-11-07,0
FIN-000936,62,Male,63787.0,24,Self-Employed,605.0,6,5,4,35032,71673,Business,36,26.28,A,Rent,IL,2020-11-07,0
FIN-000937,34,Male,185387.0,26,Self-Employed,447.0,1,4,2,48133,59309,Debt Consolidation,12,8.76,D,Other,IL,2020-11-08,0
FIN-000938,37,Male,52035.0,29,Employed,753.0,7,0,2,31389,61718,Vacation,72,27.29,E,Own,NY,2020-11-08,0
FIN-000939,50,Male,54844.0,19,Employed,332.0,4,2,1,47964,73809,Home Improvement,60,11.4,D,Own,TX,2020-11-08,0
FIN-000940,63,Male,36820.0,0,Employed,800.0,6,2,7,17994,27627,Car,60,19.38,A,Rent,NC,2020-11-09,1
FIN-000941,49,Female,66676.0,34,Unemployed,618.0,7,5,2,9610,57621,Business,12,6.14,C,Mortgage,PA,2020-11-09,0
FIN-000942,27,Male,69914.0,23,Employed,492.0,11,3,3,18170,60084,Vacation,72,11.54,D,Rent,GA,2020-11-09,0
FIN-000943,29,Female,151807.0,24,Unemployed,479.0,5,1,5,13869,20151,Vacation,60,9.45,B,Mortgage,FL,2020-11-10,1
FIN-000944,66,Male,92750.0,11,Employed,817.0,9,1,1,19866,31741,Business,48,4.58,E,Rent,IL,2020-11-10,0
FIN-000945,43,Male,43968.0,10,Employed,690.0,8,5,5,22930,43130,Debt Consolidation,72,8.18,E,Mortgage,MI,2020-11-10,0
FIN-000946,56,Male,64624.0,29,Employed,820.0,3,0,7,10069,75172,Medical,72,18.44,A,Rent,IL,2020-11-11,0
FIN-000947,34,Female,122398.0,12,Employed,656.0,1,4,6,43867,65916,Home Improvement,12,13.66,C,Other,MI,2020-11-11,0
FIN-000948,40,Female,75746.0,24,Employed,763.0,11,5,4,48954,64219,Car,48,21.48,A,Rent,FL,2020-11-11,0
FIN-000949,37,Male,90264.0,24,Employed,398.0,10,1,3,8571,42236,Business,48,20.27,B,Mortgage,TX,2020-11-12,1
FIN-000950,52,Female,144458.0,16,Employed,447.0,8,2,1,22979,72882,Home Improvement,60,23.28,D,Mortgage,PA,2020-11-12,0
FIN-000951,45,Female,56497.0,11,Unemployed,615.0,4,7,4,11492,18984,Medical,36,24.88,F,Own,FL,2020-11-12,0
FIN-000952,50,Other,158313.0,10,Employed,481.0,7,1,4,49845,6042,Car,48,23.77,E,Rent,FL,2020-11-13,1
FIN-000953,69,Female,37057.0,9,Employed,846.0,4,2,4,30290,18063,Car,60,15.03,A,Own,MI,2020-11-13,1
FIN-000954,47,Male,69700.0,16,Self-Employed,602.0,7,1,4,47248,58918,Vacation,36,11.76,E,Other,NY,2020-11-13,0
FIN-000955,47,Male,34432.0,15,Retired,303.0,1,3,4,28721,25490,Debt Consolidation,72,16.3,D,Rent,GA,2020-11-14,1
FIN-000956,66,Male,81488.0,19,Employed,406.0,1,5,1,31843,45967,Education,60,17.08,E,Other,PA,2020-11-14,1
FIN-000957,51,Female,119199.0,4,Self-Employed,374.0,2,7,2,10582,61472,Medical,60,11.86,E,Mortgage,NC,2020-11-14,0
FIN-000958,65,Male,38953.0,31,Self-Employed,339.0,5,4,4,23409,77838,Education,12,17.19,C,Rent,IL,2020-11-15,1
FIN-000959,46,Female,135864.0,26,Retired,418.0,11,7,6,7033,26876,Medical,72,6.99,B,Rent,PA,2020-11-15,1
FIN-000960,34,Male,49347.0,3,Employed,372.0,10,5,6,24077,65650,Home Improvement,72,9.93,A,Rent,NC,2020-11-15,1
FIN-000961,68,Male,41249.0,6,Retired,503.0,6,6,3,26455,7302,Education,24,22.03,A,Own,FL,2020-11-16,1
FIN-000962,41,Other,133346.0,13,Employed,395.0,2,0,1,27385,24017,Vacation,36,8.8,C,Mortgage,MI,2020-11-16,1
FIN-000963,48,Other,198740.0,23,Employed,578.0,1,2,0,847,47311,Business,60,7.77,B,Mortgage,OH,2020-11-16,0
FIN-000964,35,Female,103442.0,17,Employed,442.0,9,1,2,11163,5361,Vacation,48,11.25,C,Mortgage,MI,2020-11-17,1
FIN-000965,50,Male,125781.0,0,Employed,414.0,7,0,3,9704,43261,Vacation,48,13.22,A,Mortgage,MI,2020-11-17,1
FIN-000966,45,Female,153874.0,16,Self-Employed,775.0,8,2,6,44862,22171,Business,24,12.22,F,Rent,PA,2020-11-17,0
FIN-000967,31,Male,121426.0,25,Employed,432.0,6,5,4,31849,46226,Business,36,13.3,A,Own,PA,2020-11-18,1
FIN-000968,64,Female,131086.0,21,Employed,467.0,9,2,1,6332,34327,Car,12,7.79,B,Own,PA,2020-11-18,0
FIN-000969,31,Male,38033.0,17,Employed,544.0,8,3,1,5648,75628,Debt Consolidation,36,8.39,B,Mortgage,FL,2020-11-18,1
FIN-000970,48,Female,55088.0,27,Employed,576.0,4,7,4,31793,69223,Vacation,48,10.04,A,Rent,MI,2020-11-19,0
FIN-000971,25,Female,129001.0,20,Employed,558.0,5,1,6,19704,75052,Medical,48,13.95,C,Mortgage,PA,2020-11-19,0
FIN-000972,48,Female,37527.0,32,Employed,345.0,2,6,3,18841,68624,Debt Consolidation,12,12.39,C,Mortgage,OH,2020-11-19,1
FIN-000973,28,Female,163036.0,29,Employed,645.0,1,5,1,28038,19530,Medical,12,23.1,C,Mortgage,TX,2020-11-20,0
FIN-000974,46,Female,61005.0,7,Employed,536.0,6,6,5,3450,14310,Business,48,16.85,D,Rent,NC,2020-11-20,1
FIN-000975,26,Female,24406.0,29,Employed,352.0,3,0,6,8418,39281,Car,60,18.03,B,Own,OH,2020-11-20,1
FIN-000976,52,Female,114538.0,8,Unemployed,447.0,11,1,6,48718,64270,Car,60,17.67,E,Own,NY,2020-11-21,1
FIN-000977,68,Male,154191.0,32,Employed,832.0,4,5,2,34575,51104,Car,12,13.87,E,Own,MI,2020-11-21,0
FIN-000978,52,Male,78935.0,28,Employed,389.0,1,6,3,45268,26735,Car,72,27.54,D,Mortgage,MI,2020-11-21,0
FIN-000979,32,Female,78327.0,30,Employed,532.0,6,1,6,31724,77285,Vacation,60,5.38,B,Mortgage,OH,2020-11-22,1
FIN-000980,26,Female,79094.0,2,Employed,350.0,8,4,7,48473,12005,Car,12,9.57,A,Rent,MI,2020-11-22,1
FIN-000981,33,Male,121815.0,10,Employed,693.0,10,2,4,33186,62564,Business,36,11.19,C,Rent,MI,2020-11-22,0
FIN-000982,59,Male,122132.0,4,Retired,513.0,4,6,7,48890,56496,Debt Consolidation,36,25.21,B,Own,IL,2020-11-23,1
FIN-000983,60,Male,102485.0,30,Self-Employed,750.0,10,2,6,26451,34898,Home Improvement,36,26.09,A,Mortgage,NC,2020-11-23,0
FIN-000984,64,Female,158723.0,19,Self-Employed,638.0,8,4,7,3155,26708,Education,12,24.38,B,Own,PA,2020-11-23,0
FIN-000985,54,Male,177968.0,3,Employed,,11,4,3,9110,50024,Debt Consolidation,12,14.3,C,Own,OH,2020-11-24,0
FIN-000986,43,Male,117196.0,7,Employed,584.0,10,1,7,23748,19412,Business,60,25.99,A,Own,FL,2020-11-24,0
FIN-000987,61,Male,,34,Employed,544.0,3,2,5,29448,59821,Education,60,6.81,E,Rent,TX,2020-11-24,1
FIN-000988,65,Male,30370.0,12,Unemployed,849.0,11,0,6,32586,34378,Home Improvement,60,19.83,C,Mortgage,FL,2020-11-25,1
FIN-000989,37,Female,64552.0,4,Unemployed,525.0,7,3,3,20202,36309,Medical,24,26.52,A,Rent,NC,2020-11-25,1
FIN-000990,65,Female,,18,Employed,740.0,3,5,6,45231,7435,Vacation,12,22.24,D,Mortgage,NY,2020-11-25,0
FIN-000991,68,Male,157849.0,17,Employed,773.0,6,4,0,35399,8386,Home Improvement,72,11.03,E,Own,OH,2020-11-26,0
FIN-000992,21,Male,151185.0,32,Employed,743.0,4,0,7,20058,75976,Home Improvement,36,21.36,B,Mortgage,FL,2020-11-26,0
FIN-000993,27,Female,151603.0,3,Employed,711.0,6,0,7,4630,50503,Business,36,11.43,A,Mortgage,NY,2020-11-26,0
FIN-000994,33,Female,160786.0,17,Unemployed,545.0,7,1,4,6868,76972,Vacation,24,7.12,B,Rent,IL,2020-11-27,1
FIN-000995,34,Male,154482.0,23,Employed,799.0,8,4,2,38281,77939,Medical,24,21.35,D,Rent,TX,2020-11-27,0
FIN-000996,37,Male,94772.0,28,Employed,849.0,6,0,4,34597,48464,Education,36,8.71,A,Mortgage,MI,2020-11-27,0
FIN-000997,50,Other,140527.0,30,Unemployed,416.0,4,3,0,9855,73475,Vacation,12,7.11,D,Rent,FL,2020-11-28,1
FIN-000998,68,Female,44608.0,27,Employed,663.0,9,7,4,48698,32277,Car,36,17.47,D,Mortgage,OH,2020-11-28,0
FIN-000999,67,Female,28324.0,8,Employed,503.0,7,7,4,45379,59012,Medical,36,19.08,C,Rent,TX,2020-11-28,1
FIN-001000,69,Male,96695.0,25,Employed,650.0,9,0,2,24660,8138,Medical,72,5.7,B,Rent,MI,2020-11-29,0
